"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:56:32.1250245 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1250406 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1250611 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1250723 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1251259 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1251368 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1260110 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1260246 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1260440 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1260743 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1261642 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1261763 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1268124 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1268259 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1268458 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1268571 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1269031 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1269239 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1276559 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1276724 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1277013 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1277141 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1277638 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1277749 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1285384 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1285518 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1285909 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1286039 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1286232 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1286729 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1287662 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1287792 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1296446 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read/Write"
"12:56:32.1296918 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\SbEnable","BUFFER OVERFLOW","Length: 12"
"12:56:32.1297093 PM","powershell.exe","3492","RegSetValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\SbEnable","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:56:32.1297326 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\SbEnable","BUFFER OVERFLOW","Length: 12"
"12:56:32.1297403 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\SbEnable","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:56:32.1297503 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\SbEnable","BUFFER OVERFLOW","Length: 12"
"12:56:32.1298079 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1298315 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1298912 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1299039 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1299226 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1299336 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1300532 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1476595 PM","reg.exe","6224","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1479225 PM","reg.exe","6224","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableEngine","BUFFER OVERFLOW","Length: 12"
"12:56:32.1479368 PM","reg.exe","6224","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableEngine","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:56:32.1504493 PM","reg.exe","6224","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1708231 PM","reg.exe","6280","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1710651 PM","reg.exe","6280","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\SbEnable","BUFFER OVERFLOW","Length: 12"
"12:56:32.1710784 PM","reg.exe","6280","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\SbEnable","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:56:32.1729943 PM","reg.exe","6280","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
