"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:24:34.9715859 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9715955 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9716978 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9718389 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9718554 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9718744 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9718848 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9720023 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9720136 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9721304 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9721423 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9721607 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9722323 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9723220 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9723346 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9725338 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9725462 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9726011 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9726189 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9726712 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9726813 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9728529 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9728654 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9728837 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9728940 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9730523 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9730639 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9732160 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9732286 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9732469 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9732564 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9732988 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9733086 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9734170 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9734943 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9735209 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9735321 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9735752 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9735845 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9736888 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9736999 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
